avgKills,avgDeaths,avgAssists,avgChampLevel,avgChampExperience,avgDoubleKills,avgTripleKills,avgQuadraKills,avgPentaKills,avgConsumablesPurchased,avgDamageDealtToBuildings,avgDamageDealtToObjectives,avgDamageSelfMitigated,avgDetectorWardsPlaced,avgTimePlayed,avgGoldEarned,avgGoldSpent,avgInhibitorKills,avgItemsPurchased,avgLargestKillingSpree,avgKillingSprees,avgLongestTimeSpentLiving,avgMagicDamageDealt,avgMagicDamageDealtToChampions,avgMagicDamageTaken,avgPhysicalDamageDealt,avgPhysicalDamageDealtToChampions,avgPhysicalDamageTaken,avgTotalDamageDealt,avgTotalDamageDealtToChampions,avgTotalDamageShieldedOnTeammates,avgTotalDamageTaken,avgTrueDamageDealt,avgTrueDamageDealtToChampions,avgTrueDamageTaken,avgTotalHeal,avgTotalHealsOnTeammates,avgTotalMinionsKilled,avgTotalTimeCCDealt,avgTotalTimeSpentDead,avgTurretKills,avgTurretsLost,avgNeutralMinionsKilled,avgObjectivesStolen,avgObjectivesStolenAssists,avgVisionScore,avgVisionWardsBoughtInGame,avgWardsKilled,avgWardsPlaced,avgAbilityUses,avgAcesBefore15Minutes,avgAlliedJungleMonsterKills,avgBaronTakedowns,avgBlastConeOppositeOpponentCount,avgBountyGold,avgBuffsStolen,avgDamagePerMinute,avgDeathsByEnemyChamps,avgDragonTakedowns,avgEffectiveHealAndShielding,avgEnemyChampionImmobilizations,avgEnemyJungleMonsterKills,avgEpicMonsterSteals,avgGoldPerMinute,avgJungleCsBefore10Minutes,avgKda,avgKillParticipation,avgKillsNearEnemyTurret,avgKillsUnderOwnTurret,avgKillsWithHelpFromEpicMonster,avgMaxKillDeficit,avgMultikills,avgOutnumberedKills,avgRiftHeraldTakedowns,avgScuttleCrabKills,avgSkillshotsDodged,avgSkillshotsHit,avgSoloKills,avgTakedowns,avgTakedownsAfterGainingLevelAdvantage,avgTakedownsBeforeJungleMinionSpawn,avgTurretPlatesTaken,avgTurretTakedowns,avgTurretsTakenWithRiftHerald,avgVisionScorePerMinute,avgWardTakedownsBefore20M,avgWardsGuarded,avgSoloTurretsLategame,avgDodgeSkillShotsSmallWindow,avgTookLargeDamageSurvived,avgPickKillWithAlly,avgKnockEnemyIntoTeamAndKill,avgVisionScoreAdvantageLaneOpponent,avgMaxLevelLeadLaneOpponent,avgLaningPhaseGoldExpAdvantage,avgEarlyLaningPhaseGoldExpAdvantage,avgEarliestBaron,avgKillsOnLanersEarlyJungleAsJungler,avgJunglerKillsEarlyJungle,avgTakedownsFirst25Minutes,baron_first,baron_kills,champion_first,champion_kills,dragon_first,dragon_kills,inhibitor_first,inhibitor_kills,riftHerald_first,riftHerald_kills,tower_first,tower_kills,gameDuration,win
5.6,2.4,7.4,13.8,11944.0,0.8,0.2,0.2,0.2,4.4,1988.4,15033.2,15965.2,2.4,1502.0,10121.4,9045.0,0.2,21.0,3.2,1.0,483.6,47394.4,5623.8,3807.2,54321.0,5688.6,10110.4,107634.0,12963.6,284.0,16132.6,5917.8,1650.4,2214.2,5356.4,1598.2,107.2,89.2,59.0,1.4,1.0,37.2,0.0,0.0,21.6,2.8,2.2,8.4,169.0,0.0,19.4,0.6,0.0,0.0,0.0,517.6655,2.4,1.8,1882.3525,9.2,4.34,0.0,404.1809,13.95,8.84,0.4643,1.2,0.6,0.0,0.0,1.4,1.0,0.8,1.2,20.0,27.0,1.8,13.0,0.2,0.0,1.4,2.6,10.0,0.884,2.0,0.0,,0.4,0.2,8.0,4.0,1.0067,2.4,0.2,0.2,1441.7522,,,,True,1,True,28,True,3,True,1,True,2,True,7,1502,True
5.2,7.0,7.6,17.6,19298.8,0.8,0.2,0.0,0.0,6.8,5521.8,20328.0,49623.6,3.6,2433.0,15434.8,14575.6,0.4,25.8,2.6,1.4,817.2,41617.2,8363.2,10079.8,149837.6,13180.0,28957.6,219642.0,23900.8,594.8,42343.2,28186.6,2356.6,3304.8,10376.0,3429.6,165.2,272.6,265.4,1.8,9.0,41.8,0.0,0.0,37.0,3.8,4.0,13.8,231.0,0.0,26.9,0.8,0.0,465.0,0.0,589.1649,6.6,1.2,4024.6899,12.0,3.0,0.0,380.4775,12.8,2.024,0.3657,0.6,1.0,0.2,0.0,1.0,1.8,0.8,1.2,43.6,71.0,0.4,12.8,0.2,0.0,2.2,2.6,0.0,0.9219,0.8,0.6,,0.6,0.4,11.2,0.4,0.0889,1.8,0.0,0.0,1789.5397,,,,True,1,False,26,False,2,True,2,True,1,True,9,2433,False
1.0,5.8,1.2,10.0,6493.0,0.0,0.0,0.0,0.0,3.8,351.6,1010.8,8461.2,1.4,1210.0,5749.4,5442.0,0.0,14.4,0.4,0.2,600.8,15615.2,2120.2,5138.4,36169.8,4150.8,8031.4,57137.2,6825.6,258.4,13549.4,5351.4,553.8,378.4,1888.4,991.0,73.0,149.0,126.0,0.0,7.0,13.4,0.0,0.0,11.8,1.8,1.4,5.8,133.8,0.0,10.42,0.0,0.0,140.0,0.2,338.1892,5.8,0.0,1249.5703,5.0,0.8,0.0,284.8609,9.6,0.5686,0.44,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.2,59.2,27.2,0.2,2.2,0.0,0.0,0.8,0.0,0.0,0.6109,1.4,0.2,,3.8,0.0,2.0,0.0,-0.0738,0.6,0.0,0.0,,,,,False,0,True,5,False,0,False,0,False,0,False,0,1210,False
3.2,7.8,5.2,13.8,11988.6,0.2,0.0,0.0,0.0,4.8,2227.4,7287.4,19626.8,2.4,1925.0,10704.4,10583.0,0.0,21.6,1.8,0.6,685.8,53902.6,12853.0,17466.6,66353.2,6410.2,11391.0,131302.8,20546.4,0.0,31938.4,11046.0,1282.2,3079.8,10613.2,46.4,125.2,295.4,247.4,0.6,9.0,30.0,0.0,0.0,36.4,3.2,4.4,14.0,288.6,0.0,21.9,0.0,0.4,195.0,0.4,640.3422,7.8,0.6,46.5625,35.0,1.6,0.0,333.6229,11.2,1.1775,0.35,1.2,0.6,0.4,0.0,0.2,0.8,0.6,0.6,26.8,29.4,0.2,8.4,0.0,0.0,1.8,1.8,0.0,1.1485,2.2,0.4,,1.2,0.0,6.8,1.6,0.0644,1.4,0.0,0.0,,,,,False,0,False,16,False,1,False,0,True,1,True,4,1925,False
8.4,4.0,12.6,14.4,13040.6,0.4,0.0,0.0,0.0,6.8,2554.6,12771.4,18268.0,1.8,1743.0,11934.0,11217.0,0.0,26.8,4.6,2.0,517.8,44021.4,9015.8,5923.8,64203.2,9247.2,12609.2,119070.0,20272.2,372.6,19920.4,10844.6,2008.8,1386.6,4508.2,0.0,113.0,213.0,123.2,1.0,4.0,34.2,0.0,0.0,34.6,2.2,4.8,12.8,350.2,0.0,15.6,0.0,0.0,90.0,1.0,697.4621,4.0,2.0,372.7248,24.2,7.3,0.0,410.5936,8.0,9.7714,0.5,2.4,0.6,0.0,2.0,0.4,0.8,0.8,1.2,11.8,18.8,0.6,21.0,0.2,0.0,3.8,1.4,5.0,1.2152,2.6,0.0,,0.0,0.0,18.6,3.4,0.5839,2.0,0.2,0.0,,,,,False,0,False,42,False,3,False,0,True,2,True,6,1743,True
4.8,3.0,3.4,13.8,11960.0,0.4,0.2,0.0,0.0,3.8,4465.6,12172.8,10758.6,2.0,1421.0,10184.6,8989.0,0.4,16.8,4.0,1.0,797.8,43933.0,5634.6,4972.2,65232.4,7263.8,10870.4,115549.8,13465.4,543.0,16160.6,6383.0,566.2,317.2,2715.0,0.0,114.4,231.4,95.4,1.8,0.0,37.4,0.0,0.0,22.6,2.2,2.2,9.2,199.4,0.0,18.2,0.8,0.0,60.0,0.6,568.4155,3.0,0.6,543.0585,7.4,11.2,0.0,429.9213,12.4,3.3733,0.3417,1.6,0.6,0.0,0.0,0.6,1.2,0.2,0.8,22.0,36.0,2.0,8.2,0.0,0.0,2.0,3.2,0.0,0.979,2.2,0.4,,0.2,0.0,5.8,0.2,1.6351,2.2,0.0,0.2,1361.366,,,,True,1,True,24,False,2,True,2,True,1,True,9,1421,True
5.2,3.2,6.6,12.6,10167.2,0.4,0.2,0.0,0.0,3.0,4728.2,9246.0,12271.2,1.4,1301.0,9103.0,6955.2,0.4,16.2,3.6,1.0,443.0,30778.4,6838.8,4284.6,50080.6,6081.4,13781.6,88927.6,13253.2,225.8,19096.4,8067.8,332.4,1028.8,11242.4,2923.2,97.6,217.8,75.0,1.8,2.0,22.6,0.0,0.0,18.6,1.6,2.6,8.0,192.0,0.0,14.2,0.0,0.0,75.0,0.2,610.8135,3.2,0.0,3149.4018,5.4,3.12,0.0,419.5475,12.72,5.83,0.4538,1.6,0.2,0.0,2.0,0.6,0.8,0.6,0.8,25.6,11.4,1.4,11.8,0.0,0.0,2.0,4.6,5.0,0.8795,2.6,0.0,,0.2,0.0,10.4,0.6,0.2447,1.4,0.4,0.2,,,,,False,0,True,26,False,0,True,2,True,2,True,9,1301,True
7.4,8.6,11.2,15.8,15289.6,0.6,0.0,0.0,0.0,5.2,586.6,9839.0,28943.8,3.4,2161.0,12651.2,12042.0,0.0,25.4,2.2,1.8,822.4,53111.8,14021.2,15624.2,61127.4,9535.0,18702.2,123674.6,25393.6,0.0,37601.0,9434.8,1837.0,3274.0,8082.4,295.6,120.6,223.0,314.8,0.4,9.0,30.6,0.0,0.0,42.6,3.8,4.8,17.8,279.2,0.0,17.7,0.0,0.0,400.0,0.2,704.8764,8.6,1.6,295.9512,53.2,4.0,0.0,351.1746,12.8,2.8623,0.5027,1.0,1.0,0.2,0.0,0.6,1.6,0.6,0.6,37.8,36.2,1.0,18.6,0.2,0.0,1.6,0.6,5.0,1.1999,1.2,0.0,,0.2,0.0,13.0,2.8,0.4331,1.4,0.2,0.0,,,,,False,0,True,37,False,3,False,0,True,2,True,2,2161,False
8.2,7.0,11.8,16.4,16389.6,1.0,0.4,0.2,0.0,5.6,4460.4,16826.0,21916.0,2.4,1897.0,13812.8,12232.0,0.4,25.0,3.2,2.6,585.4,50539.2,9620.6,12598.0,83583.2,9097.8,12944.4,143399.2,20224.4,129.6,27358.6,9276.0,1505.2,1815.4,5096.4,103.6,127.6,353.0,226.6,2.0,2.0,36.6,0.0,0.0,39.8,2.6,6.0,15.0,319.2,0.0,23.6,0.6,0.0,225.0,0.4,639.5972,7.0,2.4,233.4123,18.4,4.6,0.0,436.8336,10.8,3.0321,0.5128,1.6,0.6,0.4,2.0,1.6,2.6,0.0,0.4,34.8,26.6,1.8,20.0,0.2,0.0,1.0,2.8,0.0,1.2723,2.2,0.0,,1.0,0.0,10.2,1.4,0.3263,2.0,0.0,0.2,1841.9009,,,,True,1,True,41,True,5,True,2,False,0,False,10,1897,True
4.2,7.2,5.6,14.2,12310.6,0.2,0.0,0.0,0.0,3.8,515.6,6622.4,18547.0,2.0,1859.0,10714.4,10150.0,0.0,23.4,1.4,1.4,519.8,47208.0,6466.8,9738.4,64275.0,8301.8,10958.4,121291.4,15671.8,636.8,22644.2,9807.2,902.4,1946.2,2564.0,45.8,126.4,233.4,180.0,0.2,11.0,27.8,0.2,0.0,28.4,2.2,3.2,14.0,270.8,0.0,17.8,0.0,0.0,250.0,0.2,505.6524,7.2,2.4,682.8877,12.0,1.26,0.2,345.702,9.6,1.6417,0.4667,0.4,1.0,0.0,0.0,0.2,0.4,0.2,0.6,15.0,30.2,0.6,9.8,0.0,0.0,1.6,0.4,5.0,0.9258,1.0,0.4,,0.2,0.0,9.2,1.4,0.0301,1.0,0.2,0.0,,,,,False,0,True,21,False,3,False,0,True,1,True,1,1859,False
7.0,3.0,10.4,14.6,13652.4,0.8,0.2,0.0,0.0,4.6,3763.4,15880.6,15914.0,2.4,1743.0,11655.6,10742.0,0.4,23.0,4.8,1.4,776.4,42672.8,8639.0,5189.2,73146.4,11174.2,11288.8,125139.4,21043.8,1959.4,17056.4,9319.2,1229.8,577.4,5558.8,2377.2,112.2,421.8,87.8,1.8,2.0,38.0,0.0,0.0,28.0,3.0,3.6,10.8,203.4,0.0,21.5,1.0,0.0,105.0,0.4,724.3646,3.0,1.6,4336.8659,11.2,4.0,0.0,401.2139,8.4,7.16,0.4971,2.6,0.0,0.0,0.0,1.0,0.4,1.0,1.2,82.4,55.2,1.4,17.4,0.0,1.0,1.0,4.6,5.0,0.9872,2.4,0.0,,6.6,0.0,14.0,1.2,1.4708,2.2,0.0,0.2,1443.9861,,,,True,1,True,35,True,4,True,2,True,2,False,9,1743,True
5.4,6.0,9.2,16.2,16407.6,0.4,0.2,0.0,0.0,6.8,2455.2,6064.4,33063.0,5.2,2330.0,13055.0,12760.0,0.0,27.4,2.8,1.4,768.8,19436.4,5436.8,8155.6,125044.6,13296.2,24645.2,151397.2,20248.8,1195.6,35276.0,6915.6,1515.2,2474.4,10852.8,1953.4,153.8,257.0,188.0,0.6,11.0,27.8,0.0,0.0,41.8,5.6,11.0,19.0,289.8,0.0,22.88,0.0,0.0,230.0,0.0,521.2797,6.0,1.2,3149.221,33.6,0.0,0.0,336.0902,9.8,2.6,0.5214,0.8,1.2,0.2,0.0,0.6,1.2,0.0,0.2,47.2,27.2,1.2,14.6,0.0,0.0,1.2,0.6,0.0,1.09,4.4,0.4,2.0,1.6,0.4,10.6,2.8,-0.0129,1.4,0.0,0.0,,,,,False,0,True,28,False,2,False,0,False,0,True,3,2330,False
5.4,2.6,8.6,13.8,12116.4,1.0,0.4,0.0,0.0,2.0,2785.4,15486.6,14041.2,0.8,1472.0,10942.8,9007.0,0.2,16.6,3.0,0.6,765.6,21868.2,2786.2,2938.0,73484.4,7996.8,10379.6,112364.4,13206.8,268.4,14691.2,17010.8,2423.2,1372.4,3762.0,184.4,119.8,219.2,53.2,1.6,0.0,35.4,0.0,0.0,22.2,1.2,3.4,7.8,143.0,0.0,22.6,0.8,0.0,0.0,0.0,538.0183,2.6,1.0,452.9937,21.8,1.7,0.0,445.7928,14.4,9.9167,0.5185,2.6,0.2,0.0,2.0,1.4,1.0,0.8,0.8,10.2,13.8,1.0,14.0,0.2,0.0,1.4,3.2,20.0,0.9276,2.6,0.4,0.0,0.0,0.0,11.0,2.8,0.008,2.4,0.0,0.0,1312.5149,,,,True,1,False,27,True,3,True,1,True,2,True,9,1472,True
5.6,2.8,5.8,13.0,10995.8,0.6,0.0,0.0,0.0,4.8,5114.4,13877.6,18245.4,1.0,1408.0,9820.0,8490.0,0.6,18.4,2.8,1.2,733.0,44210.2,5548.8,4102.2,45030.4,6650.2,12705.4,98179.6,13700.6,132.4,17426.6,8937.8,1501.2,618.2,6386.0,152.2,104.8,160.0,74.2,2.0,0.0,28.8,0.0,0.0,14.6,1.2,1.4,6.4,152.0,0.0,14.0,0.0,0.0,0.0,0.2,583.6903,2.8,1.0,284.7626,13.0,4.6,0.0,418.3711,9.6,4.8833,0.4071,1.8,0.2,0.0,1.0,0.6,0.8,0.6,0.8,21.2,9.4,1.8,11.4,0.0,0.0,2.2,4.4,10.0,0.6401,1.4,0.0,3.0,0.2,0.0,8.4,2.6,0.3051,2.0,0.4,0.2,,,,,False,0,True,28,True,3,True,3,True,2,True,11,1408,True
4.6,7.6,7.2,12.8,10560.0,0.0,0.0,0.0,0.0,3.8,336.4,658.4,12685.6,1.8,1566.0,8601.4,8030.0,0.0,20.2,1.0,0.6,450.4,31810.0,5387.8,7153.4,35260.8,8326.6,13987.0,70921.2,14817.6,289.4,21715.0,3849.6,1102.2,574.0,3595.0,584.8,89.8,199.0,174.8,0.0,11.0,12.4,0.0,0.0,18.6,2.0,1.8,9.4,150.8,0.0,9.66,0.0,0.0,380.0,0.0,567.531,7.6,0.0,874.2339,16.6,0.0,0.0,329.4432,7.1,1.5764,0.513,0.4,0.8,0.4,0.0,0.0,0.2,0.0,0.6,6.4,20.6,0.8,11.8,0.2,0.0,0.4,0.0,0.0,0.7306,1.4,0.2,0.0,0.0,0.0,9.6,0.4,0.0188,0.8,0.0,0.0,,,,,False,0,False,23,False,0,False,0,False,0,False,0,1566,False
2.6,9.4,3.2,13.2,11205.2,0.2,0.0,0.0,0.0,5.2,1112.4,5158.0,22865.2,1.4,1787.0,9851.0,9445.0,0.0,24.8,0.8,0.4,356.4,54267.6,7946.4,8233.0,45116.0,7329.4,17518.4,108972.8,16661.6,77.4,26953.6,9588.0,1385.4,1201.6,3718.4,241.4,118.8,330.0,250.8,0.4,11.0,28.8,0.2,0.0,30.6,1.8,5.8,12.0,212.4,0.0,23.74,0.0,0.0,300.0,0.0,559.2117,9.4,0.8,319.0558,10.0,0.0,0.2,330.6399,12.8,0.6048,0.4462,0.6,0.2,0.4,0.0,0.2,0.6,0.2,0.2,94.6,37.6,0.4,5.8,0.2,0.0,2.2,0.8,5.0,1.0473,3.8,0.2,1.0,9.2,0.0,5.4,0.0,-0.1052,0.8,0.0,0.0,,,,,False,0,False,13,False,2,False,0,True,1,True,2,1787,False
5.0,6.4,6.4,16.8,17536.8,0.6,0.0,0.0,0.0,7.2,1273.8,7256.8,28482.4,3.8,2391.0,13931.8,13351.6,0.0,25.0,3.0,1.2,822.2,63591.8,12468.6,7472.8,112739.4,10832.6,18775.2,186930.4,24585.4,0.0,29960.4,10598.0,1283.0,3711.0,6011.8,130.4,170.6,546.0,226.2,0.6,10.0,36.4,0.0,0.0,41.4,5.0,5.0,19.8,278.2,0.0,23.2,0.0,0.0,310.0,0.4,616.7723,6.4,1.0,130.56,16.6,4.38,0.0,349.5134,11.2,1.9214,0.456,1.2,0.6,0.2,0.0,0.6,0.6,0.2,0.8,37.6,55.2,1.2,11.4,0.0,0.0,0.4,0.8,0.0,1.0462,2.0,0.0,2.0,1.4,0.0,9.4,0.0,-0.1405,1.4,0.2,0.0,,,,,False,0,True,25,False,1,False,0,True,1,True,4,2391,False
6.2,6.6,13.2,13.8,11741.2,0.6,0.0,0.0,0.0,3.6,4416.6,8509.4,15659.4,1.8,1808.0,11825.6,11308.0,0.0,21.8,3.0,1.2,647.6,62851.8,11490.6,7763.2,57786.0,8036.4,13212.4,128720.8,20303.0,238.4,22488.4,8082.4,775.4,1511.6,2961.8,58.0,106.8,296.2,218.4,1.2,7.0,43.0,0.0,0.0,27.8,2.2,3.2,12.0,247.8,0.0,23.6,0.0,0.0,275.0,1.4,673.597,6.6,0.6,296.5466,32.8,10.78,0.0,392.3483,14.4,3.2467,0.6063,1.6,0.2,0.4,0.0,0.6,1.0,0.0,1.4,34.4,33.0,0.6,19.4,0.4,3.2,2.8,2.4,0.0,0.935,1.8,0.2,1.0,1.0,0.0,12.4,2.4,0.254,2.0,0.4,0.6,,,,,False,0,True,32,True,1,False,0,False,0,True,6,1808,False
4.8,9.0,6.2,15.2,14269.0,0.6,0.0,0.0,0.0,3.2,3180.0,10256.8,24594.6,2.2,1968.0,12370.6,11930.0,0.2,24.2,1.8,1.0,474.4,26347.2,5307.2,8886.8,125885.0,15945.4,17577.2,159769.0,21765.0,209.8,28393.2,7536.0,511.8,1928.4,7191.2,621.8,141.4,259.4,276.4,1.2,8.0,40.4,0.2,0.0,31.0,2.2,6.0,10.6,219.2,0.0,27.1,0.0,0.2,440.0,0.8,663.507,9.0,0.6,832.0244,21.6,5.02,0.2,377.1336,11.2,1.2533,0.44,0.2,0.2,0.0,0.0,0.6,1.6,0.4,0.8,71.2,23.8,1.0,11.0,0.2,0.0,0.8,1.4,5.0,0.9557,2.0,0.6,1.0,5.4,0.0,7.0,0.6,0.1192,1.4,0.0,0.2,,,,,False,0,False,25,False,1,True,1,True,2,True,6,1968,False
2.6,6.8,3.2,12.6,10031.6,0.0,0.0,0.0,0.0,4.4,121.4,2339.0,11470.6,1.2,1652.0,8499.4,7385.0,0.0,17.4,1.2,0.4,527.2,43774.2,5747.6,7888.4,38834.4,4540.8,9749.0,91631.8,10827.8,0.0,19417.6,9022.6,538.4,1778.6,3608.6,0.0,106.0,241.4,154.6,0.2,4.0,27.6,0.0,0.0,20.4,1.8,2.0,9.2,252.0,0.0,22.7,0.0,0.0,180.0,0.0,393.0485,6.8,0.8,0.0,12.2,0.0,0.0,308.5389,9.2,0.8985,0.4462,0.4,0.4,0.2,0.0,0.0,0.2,0.0,0.6,20.0,88.0,0.2,5.8,0.2,0.0,0.0,0.2,0.0,0.7569,1.2,0.2,0.0,0.6,0.0,5.2,0.4,-0.1805,1.2,0.0,0.0,,,,,False,0,False,13,False,1,False,0,False,0,False,1,1652,False
5.2,8.4,7.0,14.2,12751.4,0.6,0.0,0.0,0.0,3.6,3660.0,9731.8,32220.0,2.8,1854.0,11957.4,13352.6,0.0,21.6,1.6,1.4,494.6,38340.2,7026.4,12584.4,89128.8,13211.8,15055.6,137399.2,23046.6,234.6,30152.6,9929.2,2807.6,2511.6,4714.2,179.0,124.8,281.0,221.4,1.0,7.0,32.0,0.0,0.0,34.2,2.8,3.4,14.0,236.6,0.0,23.84,0.0,0.0,325.0,0.0,745.5499,8.4,0.6,413.7696,14.6,2.5,0.0,386.8238,8.5,1.469,0.4692,0.8,0.6,1.0,0.0,0.6,0.8,0.0,0.4,33.0,52.0,0.6,12.2,0.0,0.0,0.8,1.2,0.0,1.1163,1.8,0.6,3.0,0.2,0.2,9.2,0.8,0.4924,1.4,0.0,0.0,,,,,False,0,False,26,False,1,False,0,False,0,False,5,1854,False
4.4,7.0,6.6,14.4,13183.8,1.4,0.0,0.0,0.0,4.4,461.6,7319.8,21774.4,1.4,1876.0,11024.8,10427.0,0.0,21.8,1.8,1.2,483.8,47284.0,6881.2,7275.2,78195.8,6255.0,16168.2,140305.0,15985.6,0.0,25788.0,14824.6,2848.4,2343.4,3850.4,125.0,141.4,157.4,180.8,0.2,11.0,29.8,0.0,0.0,23.8,2.0,2.8,12.4,189.0,0.0,20.5,0.0,0.0,360.0,0.2,511.253,7.0,0.4,125.1962,20.8,1.6,0.0,352.6018,10.4,2.4631,0.5,0.2,1.0,0.2,0.0,1.4,1.0,0.2,0.6,25.4,6.4,0.4,11.0,0.2,0.0,0.8,0.2,0.0,0.7741,1.6,0.6,2.0,0.2,0.0,8.8,1.4,-0.2071,1.0,0.0,0.2,,,,,False,0,False,22,True,2,False,0,True,1,False,1,1876,False
7.6,7.4,11.6,17.6,19957.6,0.6,0.0,0.0,0.0,3.8,2470.8,13876.8,39726.6,2.0,2498.0,15777.0,15584.0,0.2,26.8,2.6,2.0,794.4,106200.6,16203.6,13679.6,71864.8,11537.4,23263.6,189996.0,32345.4,883.8,40379.2,11929.6,4603.6,3435.0,11748.2,1570.0,161.6,443.0,334.6,1.0,11.0,54.8,0.0,0.0,51.2,2.2,8.6,18.2,266.2,0.0,37.2,1.2,0.0,135.0,0.4,776.7786,7.4,1.4,2454.4015,14.2,5.26,0.0,378.8918,13.6,2.7755,0.5053,1.2,0.4,0.0,0.0,0.6,0.8,0.0,0.8,5.4,57.0,1.4,19.2,0.0,0.0,1.0,1.8,0.0,1.2391,2.2,0.0,3.0,0.0,0.2,14.8,1.6,0.4355,2.6,0.0,0.2,1588.0805,,,,True,2,True,38,False,2,False,1,False,0,False,6,2498,False
2.2,8.6,4.6,13.0,10898.6,0.2,0.0,0.0,0.0,1.6,1231.0,5943.2,22906.4,0.8,1670.0,9081.4,9970.0,0.0,19.0,1.0,0.4,495.2,42167.4,6842.8,11676.0,45616.4,4266.2,12068.0,100485.8,12748.2,760.6,25876.0,12701.4,1638.2,2131.0,3164.4,1063.2,104.2,188.2,234.4,0.4,11.0,28.2,0.2,0.2,24.6,1.0,3.2,11.6,302.2,0.0,21.3,0.0,0.0,350.0,0.0,457.9331,8.6,1.4,1824.0385,4.2,0.0,0.2,326.2309,12.8,0.8029,0.6182,0.4,0.8,0.0,0.0,0.2,0.4,0.2,0.2,41.4,132.8,0.2,6.8,0.0,0.0,0.6,0.6,5.0,0.8987,2.6,0.0,0.0,2.0,0.0,6.6,0.2,-0.0467,0.8,0.0,0.0,,,,,False,0,False,11,False,2,False,0,True,1,False,2,1670,False
7.2,5.2,11.2,17.6,19389.0,1.2,0.0,0.0,0.0,3.2,3846.2,21484.8,38763.4,1.8,2277.0,15228.6,13315.0,0.2,22.8,4.2,1.8,944.2,98385.4,14193.4,13506.4,68078.2,9616.8,16994.0,186002.8,29373.0,731.6,37312.8,19538.4,5561.8,6811.4,9333.8,319.8,149.4,347.8,199.6,1.8,4.0,46.8,0.0,0.0,34.2,1.8,2.4,13.6,272.2,0.0,25.3,1.4,0.0,210.0,0.8,773.9515,5.2,2.8,1051.6227,25.4,3.7,0.0,401.2679,11.8,3.799,0.5111,2.4,0.0,0.2,0.0,1.2,2.0,0.2,1.8,44.8,20.0,2.0,18.4,0.4,0.0,1.4,4.6,5.0,0.9122,0.4,0.2,0.0,2.8,0.0,14.4,2.4,0.0065,1.8,0.4,0.0,1730.7712,,,,True,2,True,36,True,5,True,1,True,1,True,10,2277,True
6.4,6.8,10.6,14.6,13499.6,0.4,0.0,0.0,0.0,5.0,1630.2,5615.8,25596.4,2.6,1918.0,11933.6,11110.0,0.0,24.6,2.8,1.8,495.6,40882.8,7527.0,11411.2,85173.8,12809.8,13092.8,130350.8,21056.8,152.6,27395.0,4293.2,719.8,2890.0,6796.8,86.6,127.4,194.4,201.2,0.4,10.0,35.6,0.0,0.0,29.0,3.2,3.6,15.4,271.4,0.0,24.7,0.0,0.0,310.0,0.2,658.6576,6.6,1.0,239.3539,25.8,4.0,0.0,373.2898,12.0,2.8885,0.5312,0.4,1.0,0.0,0.0,0.4,1.8,0.0,0.8,33.6,43.2,0.2,17.0,0.2,0.0,1.0,0.8,0.0,0.913,1.4,1.0,0.0,0.8,0.0,12.0,0.4,-0.121,1.6,0.0,0.0,,,,,False,0,False,32,False,2,False,0,False,0,False,2,1918,False
6.8,8.4,11.8,17.4,17811.6,0.4,0.0,0.0,0.0,4.6,3516.6,13187.2,47719.0,2.0,2277.0,14586.4,14471.0,0.2,25.4,2.2,1.4,705.0,84836.0,13140.6,5307.4,90787.0,10546.4,24833.0,187879.8,26387.2,565.4,33574.4,12255.6,2699.0,3432.6,8369.8,1878.4,157.8,283.6,279.0,1.2,8.0,52.6,0.0,0.0,33.8,2.2,3.8,11.4,374.6,0.0,35.0,1.0,0.0,165.0,0.4,695.2348,8.4,1.0,2444.0398,12.6,5.2,0.0,384.3174,14.4,2.4979,0.3875,1.6,1.2,0.2,0.0,0.4,1.0,0.0,1.2,17.4,24.8,1.6,18.6,0.0,0.0,2.0,1.2,0.0,0.9054,1.8,0.6,0.0,0.0,0.0,15.0,0.0,0.0668,1.6,0.2,0.2,1647.3052,,,,True,1,True,34,False,2,True,1,False,0,True,6,2277,False
2.2,4.0,4.2,11.8,9103.2,0.2,0.0,0.0,0.0,5.6,746.6,4455.0,9784.2,2.0,1497.0,7945.6,7011.6,0.0,17.8,1.4,0.4,708.2,30514.0,4207.2,5059.0,45788.6,3604.8,10432.6,85301.6,8556.0,0.0,15903.2,8998.0,743.2,411.2,3238.4,95.0,100.8,115.8,84.0,0.2,4.0,31.0,0.0,0.0,25.0,2.2,4.0,9.8,145.0,0.0,21.8,0.0,0.0,105.0,0.2,342.7317,4.0,0.6,95.36,13.0,2.4,0.0,318.2683,12.8,1.8533,0.5818,0.6,0.0,0.0,0.0,0.2,0.0,0.0,0.8,15.8,5.4,0.2,6.4,0.0,0.0,1.6,0.2,0.0,1.0131,2.8,0.8,2.0,0.2,0.0,5.6,1.6,-0.0047,1.2,0.2,0.0,,,,,False,0,True,11,True,1,False,0,False,0,False,1,1497,False
